sombre,NOUN,8
gracious,ADJ,1
sulk,NOUN,1
accordingly,ADV,4
scheme,NOUN,5
accomplished,ADJ,1
realized,VERB,2
merchandise,NOUN,3
readily,ADV,14
bulk,NOUN,1
incommodities,NOUN,1
rid,VERB,1
likewise—the,ADJ,1
germ,NOUN,5
careworn,VERB,1
taste,NOUN,11
sends,VERB,2
better,ADV,12
sailing,VERB,1
mimicboats,NOUN,1
sailor,NOUN,6
quest,ADJ,2
feeble,ADJ,10
passport,NOUN,2
must,VERB,107
captain,NOUN,2
bring,VERB,14
firewood,NOUN,1
british,ADJ,2
province,NOUN,2
roughlooking,NOUN,1
contributing,VERB,3
slight,NOUN,2
importance,NOUN,4
cluster,NOUN,2
sometimes,VERB,1
one,NOUN,18
diversify,VERB,1
frequently,ADV,4
entry,NOUN,3
appropriate,NOUN,3
weather—a,NOUN,1
sitting,VERB,8
chair,NOUN,13
wall,NOUN,13
oftentimes,NOUN,3
occasionally,ADV,3
heard,VERB,28
talking,VERB,6
energy,NOUN,19
distinguishes,VERB,1
monopolized,ADJ,1
labor,NOUN,13
else,ADV,33
independent,ADJ,3
exertion,NOUN,4
matthew,NOUN,1
receipt,NOUN,4
liable,ADJ,5
apostolic,NOUN,1
errands—were,ADV,1
customhouse,VERB,1
furthermore,ADV,1
left,ADJ,2
enter,VERB,4
office,NOUN,34
height,NOUN,4
window,NOUN,15
aforesaid,NOUN,1
looking,VERB,42
narrow,NOUN,1
shop,NOUN,1
slopseller,NOUN,1
generally,ADV,8
gossiping,VERB,1
wapping,NOUN,1
cobwebbed,VERB,1
dingy,VERB,1
paint,NOUN,2
strewn,ADJ,1
sand,NOUN,2
fashion,NOUN,12
elsewhere,ADV,8
easy,ADJ,10
slovenliness,NOUN,1
place,NOUN,38
sanctuary,ADJ,1
magic,NOUN,5
broom,NOUN,1
mop,NOUN,1
infrequent,ADJ,4
access,NOUN,11
threelegged,ADJ,1
beside,NOUN,3
woodenbottom,ADJ,1
exceedingly,ADV,2
infirm,NOUN,1
and—not,NOUN,1
library—on,ADJ,1
pipe,NOUN,1
communication,NOUN,4
six,NUM,3
corner,NOUN,7
lounging,VERB,2
longlegged,ADJ,1
honored,VERB,2
welcomed,VERB,1
little,ADV,8
study,ADJ,1
western,ADJ,4
