baleen,NOUN,9
stand,VERB,88
pitferren”,NOUN,1
kinross,NOUN,1
“myself,NOUN,1
try,VERB,25
master,VERB,2
hear,VERB,51
sort,NOUN,170
man,NOUN,413
—richard,ADV,1
strafford’s,ADJ,1
bermuda,NOUN,1
trans,NOUN,1
1668,NUM,1
god’s,ADJ,8
voice,NOUN,53
—n,VERB,1
saw,NOUN,9
southern,ADJ,11
northward,NOUN,5
round,VERB,71
globe,NOUN,24
insupportable,ADJ,1
bring,VERB,17
brain”,NOUN,1
—ulloa’s,NOUN,1
south,NOUN,7
special,ADJ,16
note,NOUN,8
important,ADJ,20
petticoat,NOUN,1
oft,ADV,3
fail,ADJ,1
tho’,NOUN,1
stuffed,NOUN,1
armed,VERB,10
—rape,NOUN,1
“if,NOUN,5
compare,VERB,6
land,ADJ,1
respect,NOUN,22
magnitude,VERB,1
appear,VERB,7
comparison,NOUN,6
doubtless,ADJ,3
largest,ADJ,19
creation”,NOUN,1
little,ADJ,235
make,VERB,147
whales”,NOUN,3
rock,NOUN,28
dead,ADJ,81
asiatic,NOUN,2
towing,VERB,11
ashore,ADV,18
seemed,VERB,279
order,NOUN,87
venture,NOUN,5
afraid,ADJ,7
dung,NOUN,1
article,NOUN,14
terrify,VERB,3
prevent,VERB,7
approach”,ADJ,1
—uno,NOUN,1
von,NOUN,2
nantuckois,NOUN,1
fierce,NOUN,5
address,NOUN,3
boldness,NOUN,2
fishermen”,NOUN,1
—thomas,ADJ,1
jefferson’s,NOUN,1
memorial,NOUN,1
french,ADJ,22
burke’s,NOUN,1
whalefishery,NOUN,4
“spain—a,ADV,1
—edmund,NOUN,1
burke,NOUN,3
somewhere,ADV,21
branch,NOUN,8
ordinary,ADJ,19
grounded,VERB,3
protecting,VERB,1
pirate,NOUN,12
robber,NOUN,1
sturgeon,NOUN,3
ashore,NOUN,11
property,NOUN,10
king”,NOUN,2
—blackstone,NOUN,1
sport,NOUN,4
death,NOUN,75
crew,NOUN,144
repair,VERB,2
rodmond,ADJ,1
unerring,ADJ,3
o’er,NOUN,1
suspends,VERB,1
barbed,ADJ,3
steel,NOUN,29
shipwreck,NOUN,3
spire,NOUN,9
blew,VERB,5
hang,VERB,6
momentary,ADJ,2
heaven,NOUN,37
serf,NOUN,2
upspouted,ADJ,1
air,NOUN,137
gallon,NOUN,7
blood,NOUN,51
stroke,NOUN,17
—john,NOUN,1
hunter’s,NOUN,2
small,ADJ,124
sized,ADJ,3
bore,NOUN,2
main,ADJ,16
london,ADJ,4
roaring,NOUN,5
passage,NOUN,34
