“bought”,NOUN,1
“we,NOUN,18
indiscretion”,NOUN,1
mad—insane”,NOUN,1
seriously”,VERB,1
crown,ADJ,1
thirty,VERB,2
now”,NOUN,13
recovered”,ADJ,1
tried,VERB,12
failed”,VERB,1
pay,VERB,12
bought”,NOUN,1
“five,ADJ,1
attempt,NOUN,14
twice,ADV,15
diverted,VERB,1
travelled,VERB,6
waylaid,ADJ,1
“absolutely,ADV,1
none”,ADJ,2
“but,NOUN,56
serious,ADJ,16
“very,NOUN,7
how”,NOUN,3
heard”,VERB,2
clotilde,NOUN,1
lothman,NOUN,1
saxemeningen,ADJ,1
second,ADJ,24
strict,ADJ,2
principle,NOUN,2
conduct,NOUN,8
bring,VERB,22
end”,NOUN,4
send,VERB,14
photograph,NOUN,15
steel,NOUN,4
beautiful,ADJ,9
resolute,NOUN,3
length,NOUN,5
“because,NOUN,1
day,NOUN,122
next,ADJ,23
monday”,NOUN,2
yet”,ADV,1
yawn,NOUN,2
“that,DET,38
stay,NOUN,2
present”,NOUN,3
“certainly,ADV,5
kramm”,NOUN,1
blanche”,NOUN,1
“i,ADV,27
province,NOUN,1
kingdom,NOUN,2
expenses”,NOUN,1
leather,ADV,1
laid,NOUN,3
hundred,NUM,10
pound,NOUN,5
notes”,NOUN,1
receipt,NOUN,4
notebook,NOUN,2
handed,VERB,5
mademoiselle’s,NOUN,1
serpentine,NOUN,4
john’s,NOUN,1
wood”,NOUN,1
question”,NOUN,3
“was,ADP,1
cabinet”,NOUN,1
soon,ADV,39
goodnight,NOUN,2
watson”,NOUN,19
added,VERB,3
rolled,VERB,6
“if,NOUN,13
o’clock,NOUN,29
like,VERB,17
chat,VERB,1
landlady,NOUN,3
morning,NOUN,92
sat,VERB,53
beside,ADV,4
feature,NOUN,18
exalted,ADJ,3
gave,VERB,46
pleasure,NOUN,8
method,NOUN,15
inextricable,ADJ,1
failing,NOUN,1
enter,VERB,4
opened,VERB,35
drunkenlooking,NOUN,1
groom,NOUN,5
sidewhiskered,VERB,1
walked,VERB,28
disguise,NOUN,5
nod,NOUN,1
bedroom,NOUN,21
whence,NOUN,6
respectable,ADJ,5
pocket,NOUN,28
leg,NOUN,10
front,NOUN,46
“well,ADV,13
choked,VERB,4
lie,VERB,13
back,ADV,90
limp,NOUN,3
helpless,NOUN,3
it”,ADJ,9
“it’s,ADJ,2
funny,ADJ,6
guess,VERB,4
ended,VERB,4
imagine,NOUN,5
suppose,VERB,12
watching,VERB,5
miss,ADJ,39
sequel,NOUN,1
sympathy,NOUN,6
freemasonry,NOUN,1
horsey,ADJ,1
bijou,NOUN,1
back,NOUN,15
story,NOUN,35
chubb,NOUN,1
sittingroom,NOUN,15
furnished,VERB,6
fastener,NOUN,1
remarkable,ADJ,20
reached,VERB,19
coachhouse,NOUN,1
view,NOUN,16
else,ADV,26
lounged,VERB,3
wall,NOUN,21
exchange,NOUN,2
shag,NOUN,3
people,NOUN,28
least,ADJ,30
whose,PRON,22
listen,NOUN,1
to”,VERB,1
irene,ADJ,3
turned,VERB,51
men’s,NOUN,1
head,NOUN,73
daintiest,ADJ,1
planet,NOUN,1
serpentinemews,NOUN,2
dinner,NOUN,3
seldom,NOUN,2
except,ADP,8
sings,VERB,1
male,NOUN,2
handsome,NOUN,2
le,ADV,13
often,ADV,12
godfrey,NOUN,2
norton,NOUN,5
inner,ADJ,3
temple,NOUN,5
cabman,NOUN,5
home,VERB,2
campaign,NOUN,2
important,ADJ,17
lawyer,NOUN,6
object,NOUN,13
visit,NOUN,12
mistress,NOUN,4
transferred,VERB,2
issue,NOUN,3
whether,ADP,42
turn,VERB,21
widened,VERB,2
fear,VERB,10
closely”,VERB,2
balancing,VERB,2
cab,NOUN,26
drove,VERB,23
briony,VERB,1
handsome,ADJ,2
moustached—evidently,ADV,1
shouted,VERB,9
brushed,VERB,3
air,NOUN,26
“he,NOUN,38
talking,VERB,9
arm,NOUN,23
presently,ADV,7
looking,VERB,42
flurried,ADJ,1
stepped,VERB,9
pulled,VERB,17
‘drive,ADJ,1
church,NOUN,13
guinea,NOUN,4
“away,ADV,1
neat,ADJ,3
landau,NOUN,4
coachman,NOUN,3
tie,NOUN,3
sticking,VERB,2
die,VERB,1
“‘the,ADJ,6
sovereign,NOUN,5
lose,VERB,10
run,VERB,17
fare,NOUN,3
sovereign,ADJ,1
twelve,VERB,3
wind,NOUN,11
cabby,NOUN,1
fast,ADV,2
faster,ADV,1
paid,VERB,15
seemed,VERB,68
idler,NOUN,1
dropped,VERB,16
faced,VERB,6
norton,ADJ,1
hard,ADV,12
towards,VERB,3
‘you’ll,NOUN,1
come’,NOUN,3
“‘what,ADP,4
“‘come,ADJ,2
won’t,ADV,1
legal’,ADJ,1
halfdragged,VERB,1
mumbling,VERB,1
vouching,VERB,1
generally,ADV,5
secure,NOUN,4
tying,VERB,1
thanking,VERB,1
beamed,VERB,1
life,NOUN,46
started,VERB,24
absolutely,ADV,25
refused,VERB,7
sort,NOUN,22
lucky,ADJ,3
sally,VERB,1
wear,VERB,6
occasion”,NOUN,1
affairs”,NOUN,1
“well,NOUN,47
plan,NOUN,8
menaced,VERB,1
departure,NOUN,2
prompt,ADJ,3
measure,NOUN,2
separated,VERB,2
park,NOUN,7
usual’,NOUN,1
arrangements”,NOUN,1
are”,NOUN,1
“some,ADJ,3
beer”,NOUN,1
ringing,VERB,1
busy,ADJ,7
food,NOUN,1
evening,NOUN,20
cooperation”,NOUN,1
delighted”,ADJ,1
don’t,NOUN,14
least”,NOUN,3
“nor,NOUN,2
arrest”,NOUN,1
cause”,NOUN,2
“oh,VERB,6
rely,VERB,3
mr,NOUN,249
nearly,ADV,14
return,VERB,11
drive,NOUN,11
meet,VERB,18
her”,NOUN,7
leave,VERB,44
occur,VERB,8
insist,VERB,2
interfere,VERB,3
neutral”,ADJ,1
whatever,NOUN,2
join,VERB,3
end,VERB,3
conveyed,VERB,6
afterwards,ADP,4
open,VERB,20
station,VERB,1
watch,VERB,3
follow,ADJ,3
formidable”,ADV,1
ordinary,ADJ,6
smokerocket,NOUN,2
fitted,VERB,5
quite,DET,1
number,NOUN,17
neutral,ADJ,1
signal,NOUN,6
street”,NOUN,6
“precisely”,NOUN,2
entirely,ADV,16
prepare,VERB,3
role,NOUN,1
play”,VERB,1
simpleminded,ADJ,1
hat,PRON,4
baggy,NOUN,1
sympathetic,ADJ,2
smile,NOUN,8
general,ADJ,11
peering,NOUN,2
benevolent,ADJ,1
alone,ADV,22
equalled,VERB,1
fresh,ADJ,18
assumed,VERB,2
specialist,NOUN,1
dusk,ADJ,1
lamp,NOUN,23
waiting,VERB,28
occupant,NOUN,4
pictured,VERB,1
holmes’,NOUN,10
neighbourhood,VERB,1
dressed,VERB,21
nursegirl,ADV,1
mouth,NOUN,11
becomes,NOUN,1
godfrey,ADJ,1
“where,ADV,7
cabinet,ADJ,1
easy,ADJ,21
concealment,NOUN,1
waylaid,NOUN,1
searched,VERB,4
carry,VERB,16
inclined,VERB,4
neither,DET,10
naturally,ADV,9
secretive,ADJ,1
bear,VERB,9
besides,ADP,12
remember,NOUN,3
use,VERB,14
within,ADP,51
house”,NOUN,8
“pshaw,ADP,1
look”,VERB,3
refuse”,VERB,2
carriage,NOUN,19
gleam,NOUN,2
rattled,VERB,5
dashed,VERB,8
forward,ADV,25
hope,NOUN,16
elbowed,VERB,1
rushed,VERB,33
increased,VERB,4
blow,NOUN,15
struck,NOUN,3
centre,NOUN,15
flushed,ADJ,1
fist,NOUN,4
crowd,NOUN,7
blood,NOUN,13
heel,NOUN,8
better,ADJ,24
attend,VERB,2
injured,ADJ,5
top,ADJ,2
superb,ADJ,1
light,NOUN,47
hurt”,NOUN,1
dead”,ADJ,2
cried,ADJ,1
him”,NOUN,26
hospital”,VERB,1
“he’s,VERB,2
rough,ADJ,4
ah,NOUN,3
he’s,NOUN,6
“he,ADJ,3
marm”,NOUN,1
“surely,ADV,3
borne,VERB,4
principal,ADJ,5
proceeding,NOUN,3
post,NOUN,6
compunction,NOUN,3
conspiring,VERB,1
kindliness,NOUN,1
blackest,ADJ,1
holmes,VERB,9
draw,VERB,10
hardened,VERB,4
ulster,NOUN,5
injuring,VERB,2
preventing,VERB,2
need,NOUN,6
tossed,VERB,5
rocket,NOUN,2
sooner,NOUN,3
spectator,NOUN,1
servant,NOUN,9
maids—joined,VERB,1
cloud,NOUN,10
smoke,NOUN,10
later,ADV,14
assuring,VERB,1
alarm,NOUN,9
mine,NOUN,17
uproar,NOUN,1
nicely,ADV,6
is”,VERB,4
showed,VERB,20
would”,VERB,1
dark”,NOUN,4
everyone,NOUN,5
accomplice,NOUN,1
engaged,VERB,10
guessed,VERB,2
much”,NOUN,3
red,ADJ,26
paint,NOUN,3
trick”,NOUN,1
suspected,VERB,3
